refseq	chr	start	end	pos	tss	SYMBOL	ENSEMBL
NM_178398	chr5	142627584	142631584	0	142629584.0	Wipi2	ENSMUSG00000029578
NR_030604	chr4	94663157	94667157	0	94665157.0	Mir872	ENSMUSG00000077921
NR_030609	chr2	14259003	14263003	0	14261003.0	Mir511	ENSMUSG00000077897
NM_178406	chr4	152272362	152276362	0	152274362.0	Gpr153	ENSMUSG00000042804
NM_178405	chr1	172296064	172300064	1	172298064.0	Atp1a2	ENSMUSG00000007097
NM_178404	chr2	128965402	128969402	0	128967402.0	Zc3h6	ENSMUSG00000042851
NR_036606	chr2	158190008	158194008	0	158192008.0	1700060C20Rik	ENSMUSG00000078957
NM_019793	chr9	56159070	56163070	1	56161070.0	Tspan3	ENSMUSG00000032324
NM_178381	chr7	141115806	141119806	1	141117806.0	Ano9	ENSMUSG00000054662
NM_178358	chrX	145346894	145350894	1	145348894.0	Lhfpl1	ENSMUSG00000041700
NM_178357	chr12	24649371	24653371	0	24651371.0	Klf11	ENSMUSG00000020653
NM_178347	chr18	34649736	34653736	1	34651736.0	Cdc23	ENSMUSG00000024370
NM_178337	chr13	14037638	14041638	1	14039638.0	Tbce	ENSMUSG00000039233
NM_178386	chr3	40706871	40710871	0	40708871.0	Slc25a31	ENSMUSG00000069041
NM_178280	chr18	80984578	80988578	1	80986578.0	Sall3	ENSMUSG00000024565
NM_177239	chr4	94977100	94981100	1	94979100.0	Mysm1	ENSMUSG00000062627
NM_178277	chr18	61175049	61179049	1	61177049.0	Hmgxb3	ENSMUSG00000024622
NM_146270	chr8	83539093	83543093	0	83541093.0	Olfr370	ENSMUSG00000047286
NM_001242945	chr14	4428992	4432992	0	4430992.0	Gm3264	ENSMUSG00000094132
NM_007981	chr8	46469037	46473037	0	46471037.0	Acsl1	ENSMUSG00000018796
NM_007859	chr4	153973081	153977081	1	153975081.0	Dffb	ENSMUSG00000029027
NM_007856	chr7	143821167	143825167	0	143823167.0	Dhcr7	ENSMUSG00000058454
NR_106188	chr8	83721984	83725984	1	83723984.0	Mir1668	ENSMUSG00000098465
NM_001282055	chr13	55632999	55636999	0	55634999.0	Ddx46	ENSMUSG00000021500
NR_106191	chr8	84003628	84007628	0	84005628.0	Mir8111	ENSMUSG00000098823
NR_035424	chr12	109713671	109717671	0	109715671.0	Mir1193	ENSMUSG00000080411
NM_001177484	chr11	99862476	99866476	0	99864476.0	Gm11559	ENSMUSG00000090225
NR_030557	chr7	61938106	61942106	1	61940106.0	Mir344-2	ENSMUSG00000093187
NM_001177542	chr4	144211017	144215017	1	144213017.0	C87977	ENSMUSG00000046262
NM_001177539	chr14	25981005	25985005	0	25983005.0	Duxbl3	ENSMUSG00000072672
NM_001177538	chr14	26260258	26264258	0	26262258.0	Duxbl2	ENSMUSG00000072675
NR_029901	chr2	180396379	180400379	0	180398379.0	Mir133a-2	ENSMUSG00000065460
NR_029947	chr9	108566777	108570777	0	108568777.0	Mir425	ENSMUSG00000065579
NM_177572	chr4	119490598	119494598	1	119492598.0	Rimkla	ENSMUSG00000048899
NR_030479	chr4	124729694	124733694	0	124731694.0	Mir697	ENSMUSG00000076271
NR_030495	chrX	7235774	7239774	1	7237774.0	Mir500	ENSMUSG00000070108
NR_037296	chr9	69454944	69458944	0	69456944.0	Mir3109	ENSMUSG00000093042
NM_001270512	chrY	3769673	3773673	0	3771673.0	Gm3376	ENSMUSG00000096520
NM_001177535	chr10	104140987	104144987	0	104142987.0	Gm4340	ENSMUSG00000090854
NM_001177533	chr15	77506271	77510271	0	77508271.0	Apol11a	ENSMUSG00000091650
NM_001177529	chr17	40559507	40563507	0	40561507.0	Esp6	ENSMUSG00000092043
NM_001177528	chr8	21663797	21667797	0	21665797.0	Defa34	ENSMUSG00000063206
NM_001177526	chr8	21454517	21458517	1	21456517.0	Gm7861	ENSMUSG00000079113
NM_001177524	chr15	74816815	74820815	1	74818815.0	Gml	ENSMUSG00000068349
NM_001177521	chr8	21527030	21531030	0	21529030.0	Defa32	ENSMUSG00000094818
NM_001177522	chr8	21425428	21429428	0	21427428.0	Defa37	ENSMUSG00000065956
NM_001177518	chr8	21454517	21458517	1	21456517.0	Gm7849	ENSMUSG00000079114
NM_001177510	chr5	11916043	11920043	0	11918043.0	4933402N22Rik	ENSMUSG00000067848
NM_001177503	chr12	80690601	80694601	0	80692601.0	Plekhd1	ENSMUSG00000066438
NM_001177502	chr6	124355086	124359086	1	124357086.0	1700013D24Rik	ENSMUSG00000079346
NM_001177487	chr8	21247762	21251762	0	21249762.0	Gm15292	ENSMUSG00000074441
NM_001177486	chr8	21199604	21203604	0	21201604.0	Gm15293	ENSMUSG00000079116
NM_001177485	chr8	21132650	21136650	0	21134650.0	Defa30	ENSMUSG00000074444
NM_001177482	chr8	21094050	21098050	1	21096050.0	Gm14851	ENSMUSG00000061958
NM_001177481	chr8	21063038	21067038	0	21065038.0	Defa35	ENSMUSG00000061845
NM_001127376	chr10	39161794	39165794	1	39163794.0	Wisp3	ENSMUSG00000062074
NM_008519	chr14	55763962	55767962	0	55765962.0	Ltb4r1	ENSMUSG00000046908
NM_009098	chr4	117154132	117158132	1	117156132.0	Rps8	ENSMUSG00000047675
NM_011270	chr4	134862536	134866536	0	134864536.0	Rhd	ENSMUSG00000028825
NR_106048	chr8	123128106	123132106	0	123130106.0	Mir7080	ENSMUSG00000098582
NM_001099316	chrX	37410105	37414105	0	37412105.0	Rhox2b	ENSMUSG00000079638
NM_010887	chr13	114386094	114390094	1	114388094.0	Ndufs4	ENSMUSG00000021764
NM_009887	chr4	82883151	82887151	1	82885151.0	Cer1	ENSMUSG00000038192
NM_009456	chr16	17199492	17203492	1	17201492.0	Ube2l3	ENSMUSG00000038965
NM_011394	chr8	22474700	22478700	0	22476700.0	Slc20a2	ENSMUSG00000037656
NM_011543	chr11	52229995	52233995	0	52231995.0	Skp1a	ENSMUSG00000036309
NM_011480	chr11	60218627	60222627	1	60220627.0	Srebf1	ENSMUSG00000020538
NM_010886	chr6	11905446	11909446	1	11907446.0	Ndufa4	ENSMUSG00000029632
NM_010885	chr18	36742587	36746587	1	36744587.0	Ndufa2	ENSMUSG00000014294
NM_007798	chr14	63120462	63124462	0	63122462.0	Ctsb	ENSMUSG00000021939
NM_009884	chr7	35054566	35058566	1	35056566.0	Cebpg	ENSMUSG00000056216
NM_177864	chr4	112431985	112435985	1	112433985.0	Skint9	ENSMUSG00000049972
NM_177859	chr3	108737658	108741658	0	108739658.0	Aknad1	ENSMUSG00000049565
NM_177857	chr3	103125556	103129556	0	103127556.0	Dennd2c	ENSMUSG00000007379
NM_177856	chr3	63927385	63931385	1	63929385.0	E130311K13Rik	ENSMUSG00000048581
NM_177854	chr3	54913887	54917887	1	54915887.0	Sertm1	ENSMUSG00000056306
NM_177884	chr6	81921669	81925669	0	81923669.0	Gcfc2	ENSMUSG00000035125
NR_106049	chr9	20912164	20916164	1	20914164.0	Mir7081	ENSMUSG00000099147
NM_001115018	chr7	4738127	4742127	0	4740127.0	Kmt5c	ENSMUSG00000059851
NM_146859	chr8	85228497	85232497	0	85230497.0	Olfr371	ENSMUSG00000051952
NM_001101463	chr5	145030764	145034764	1	145032764.0	Gm4871	ENSMUSG00000061707
NM_001101461	chr3	91088805	91092805	1	91090805.0	9130204L05Rik	ENSMUSG00000091175
NM_001101453	chr11	105992675	105996675	0	105994675.0	Ace3	ENSMUSG00000101605
NM_176950	chr2	152475063	152479063	0	152477063.0	Defb20	ENSMUSG00000049560
NM_176922	chr9	62675855	62679855	0	62677855.0	Itga11	ENSMUSG00000032243
NM_177002	chr19	8403105	8407105	1	8405105.0	Slc22a30	ENSMUSG00000052562
NR_106189	chr8	85698905	85702905	0	85700905.0	Mir8109	ENSMUSG00000098388
NM_001099276	chr1	133044012	133048012	0	133046012.0	Pik3c2b	ENSMUSG00000026447
NM_008868	chr4	138723325	138727325	0	138725325.0	Pla2g2c	ENSMUSG00000028750
NM_008867	chr2	60551308	60555308	1	60553308.0	Pla2r1	ENSMUSG00000054580
NR_045740	chr15	3994039	3998039	0	3996039.0	A630020A06	ENSMUSG00000097662
NR_045738	chr5	52617011	52621011	1	52619011.0	8030423F21Rik	ENSMUSG00000052295
NR_045735	chr9	72529858	72533858	1	72531858.0	4930509E16Rik	ENSMUSG00000096986
NR_045734	chr1	20354454	20358454	0	20356454.0	4930486I03Rik	ENSMUSG00000089914
NR_045732	chr6	143649288	143653288	1	143651288.0	1700060C16Rik	ENSMUSG00000086887
NR_045731	chr6	117749769	117753769	1	117751769.0	1700030F04Rik	ENSMUSG00000099869
NR_045730	chr8	103601799	103605799	0	103603799.0	4933400L20Rik	ENSMUSG00000110336
NR_037959	chr7	110004646	110008646	1	110006646.0	1600010M07Rik	ENSMUSG00000101585
NM_011099	chr9	59654368	59658368	0	59656368.0	Pkm	ENSMUSG00000032294
NM_009999	chr7	25895658	25899658	0	25897658.0	Cyp2b10	ENSMUSG00000030483
NR_105949	chr18	61115468	61119468	0	61117468.0	Mir6983	ENSMUSG00000098389
NM_001048196	chr11	99626239	99630239	1	99628239.0	Krtap4-1	ENSMUSG00000063251
NM_001034900	chr2	150483063	150487063	1	150485063.0	Zfp345	ENSMUSG00000074731
NM_001034885	chr17	28856411	28860411	0	28858411.0	Pnpla1	ENSMUSG00000043286
NM_001034880	chr14	34039078	34043078	0	34041078.0	Gm5460	ENSMUSG00000072624
NM_001048204	chr13	67192506	67196506	0	67194506.0	Zfp455	ENSMUSG00000051037
NM_001113364	chr5	36528623	36532623	1	36530623.0	Tbc1d14	ENSMUSG00000029192
NM_001081216	chr9	82973489	82977489	1	82975489.0	Phip	ENSMUSG00000032253
NM_001099326	chrX	8984672	8988672	1	8986672.0	Fthl17d	ENSMUSG00000078206
NM_001098528	chr1	15310452	15314452	0	15312452.0	Kcnb2	ENSMUSG00000092083
NM_001162537	chr10	29209643	29213643	0	29211643.0	9330159F19Rik	ENSMUSG00000004360
NM_001162533	chr4	126161341	126165341	1	126163341.0	Sh3d21	ENSMUSG00000073758
NR_106190	chr8	89022735	89026735	0	89024735.0	Mir8110	ENSMUSG00000099078
NM_001081059	chr13	43558191	43562191	1	43560191.0	Mcur1	ENSMUSG00000021371
NM_001127330	chr6	115358951	115362951	0	115360951.0	Pparg	ENSMUSG00000000440
NM_001111075	chr2	131184948	131188948	0	131186948.0	Cdc25b	ENSMUSG00000027330
NM_001077190	chr2	23038241	23042241	1	23040241.0	Abi1	ENSMUSG00000058835
NR_029580	chr1	185311319	185315319	0	185313319.0	Mir194-1	ENSMUSG00000065581
NR_029575	chr13	63299208	63303208	0	63301208.0	Mir24-1	ENSMUSG00000105904
NM_001045520	chr11	45849964	45853964	0	45851964.0	Clint1	ENSMUSG00000006169
NM_001038710	chr9	75597133	75601133	1	75599133.0	Tmod2	ENSMUSG00000032186
NM_001081173	chrX	147552081	147556081	1	147554081.0	Lrch2	ENSMUSG00000031290
NM_010575	chr11	102467883	102471883	1	102469883.0	Itga2b	ENSMUSG00000034664
NM_009575	chrX	58028628	58032628	0	58030628.0	Zic3	ENSMUSG00000067860
NM_009574	chr14	122473384	122477384	0	122475384.0	Zic2	ENSMUSG00000061524
NR_105952	chr19	4621955	4625955	1	4623955.0	Mir6986	ENSMUSG00000098346
NM_001168318	chr14	65664403	65668403	0	65666403.0	Scara5	ENSMUSG00000022032
NM_001163919	chr17	17062103	17066103	0	17064103.0	Zfp960	ENSMUSG00000096696
NM_001163855	chr17	34396820	34400820	0	34398820.0	BC051142	ENSMUSG00000057246
NM_001319147	chr7	127944725	127948725	1	127946725.0	Prss36	ENSMUSG00000070371
NM_001199936	chr4	61517486	61521486	1	61519486.0	Mup16	ENSMUSG00000078675
NM_001199936	chr4	61517486	61521486	1	61519486.0	Mup16	ENSMUSG00000106882
NM_001282737	chr4	107877755	107881755	0	107879755.0	Magoh	ENSMUSG00000028609
NM_001270842	chr14	7566566	7570566	1	7568566.0	Gm3558	ENSMUSG00000079364
NM_001270812	chr14	6285250	6289250	1	6287250.0	LOC100861615	ENSMUSG00000079396
NM_001270806	chr14	3186284	3190284	0	3188284.0	Gm5795	ENSMUSG00000079409
NM_001270793	chr12	87600665	87604665	0	87602665.0	Gm2042	ENSMUSG00000096276
NM_010120	chr18	46595704	46599704	0	46597704.0	Eif1a	ENSMUSG00000057561
NM_009118	chr1	87801680	87805680	0	87803680.0	Sag	ENSMUSG00000056055
NM_010006	chr15	82450377	82454377	0	82452377.0	Cyp2d9	ENSMUSG00000068086
NR_029414	chr15	63912461	63916461	0	63914461.0	Gsdmcl-ps	ENSMUSG00000100127
NR_029384	chr14	48667288	48671288	0	48669288.0	Otx2os1	ENSMUSG00000098682
NR_029381	chr2	131845656	131849656	1	131847656.0	5330413P13Rik	ENSMUSG00000086822
NR_028593	chr6	128436757	128440757	0	128438757.0	Gm10069	ENSMUSG00000059659
NR_028586	chr11	6658236	6662236	1	6660236.0	Gm11978	ENSMUSG00000086373
NR_028584	chr4	63598764	63602764	1	63600764.0	Gm11213	ENSMUSG00000084782
NR_028580	chr10	22400813	22404813	0	22402813.0	Gm10825	ENSMUSG00000096937
NR_028449	chr15	89126700	89130700	1	89128700.0	Hdac10	ENSMUSG00000062906
NR_105953	chr19	5677076	5681076	1	5679076.0	Mir6987	ENSMUSG00000098568
NM_010322	chr8	124861033	124865033	0	124863033.0	Gnpat	ENSMUSG00000031985
NM_145684	chr11	70320518	70324518	1	70322518.0	Alox12e	ENSMUSG00000018907
NR_039538	chr8	96543973	96547973	1	96545973.0	Mir28c	ENSMUSG00000104794
NM_197980	chr5	139343166	139347166	1	139345166.0	Cox19	ENSMUSG00000045438
NM_198224	chr19	11194723	11198723	1	11196723.0	Ms4a13	ENSMUSG00000057240
NM_197959	chr11	102923124	102927124	1	102925124.0	Kif18b	ENSMUSG00000051378
NR_130327	chr10	60958723	60962723	0	60960723.0	Mir466j	ENSMUSG00000080526
NM_008213	chr11	57830147	57834147	1	57832147.0	Hand1	ENSMUSG00000037335
NM_010008	chr4	96551651	96555651	1	96553651.0	Cyp2j6	ENSMUSG00000052914
NM_009370	chr4	47351222	47355222	0	47353222.0	Tgfbr1	ENSMUSG00000007613
NM_013500	chr13	89538636	89542636	0	89540636.0	Hapln1	ENSMUSG00000021613
NM_011729	chr1	44145744	44149744	0	44147744.0	Ercc5	ENSMUSG00000026048
NM_011728	chr4	46194311	46198311	1	46196311.0	Xpa	ENSMUSG00000028329
NM_013585	chr17	34185330	34189330	1	34187330.0	Psmb9	ENSMUSG00000096727
NM_013535	chr6	124739079	124743079	1	124741079.0	Grcc10	ENSMUSG00000072772
NM_011690	chr17	34998907	35002907	0	35000907.0	Vars	ENSMUSG00000007029
NM_011724	chr9	120021598	120025598	1	120023598.0	Xirp1	ENSMUSG00000079243
NM_011758	chr11	58902225	58906225	1	58904225.0	Zfp39	ENSMUSG00000037001
NM_013712	chrX	101447109	101451109	0	101449109.0	Itgb1bp2	ENSMUSG00000031312
NM_013652	chr11	83660584	83664584	0	83662584.0	Ccl4	ENSMUSG00000018930
NM_013527	chr12	8299954	8303954	1	8301954.0	Gdf7	ENSMUSG00000037660
NM_013463	chrX	134599005	134603005	1	134601005.0	Gla	ENSMUSG00000031266
NM_013462	chr8	27227588	27231588	1	27229588.0	Adrb3	ENSMUSG00000031489
NM_013460	chr2	131560285	131564285	1	131562285.0	Adra1d	ENSMUSG00000027335
NM_001001444	chr2	152538041	152542041	1	152540041.0	Defb29	ENSMUSG00000044249
NM_027289	chr14	31132853	31136853	0	31134853.0	Nt5dc2	ENSMUSG00000071547
NM_027288	chr3	135483611	135487611	0	135485611.0	Manba	ENSMUSG00000028164
NM_013789	chr7	46637807	46641807	1	46639807.0	Sergef	ENSMUSG00000030839
NM_146145	chr4	101263282	101267282	1	101265282.0	Jak1	ENSMUSG00000028530
NR_029790	chr9	41529425	41533425	0	41531425.0	Mir100	ENSMUSG00000093011
NM_001281999	chr5	120647188	120651188	0	120649188.0	Rasal1	ENSMUSG00000029602
NM_011141	chr4	124655646	124659646	0	124657646.0	Pou3f1	ENSMUSG00000090125
NM_001277340	chr12	55563205	55567205	0	55565205.0	Aldoart2	ENSMUSG00000063129
NM_001267707	chr6	142276874	142280874	1	142278874.0	Slco1a5	ENSMUSG00000063975
NR_037210	chrX	147062905	147066905	0	147064905.0	Mir1298	ENSMUSG00000080331
NM_008032	chrX	69358331	69362331	0	69360331.0	Aff2	ENSMUSG00000031189
NM_007630	chr9	70419554	70423554	1	70421554.0	Ccnb2	ENSMUSG00000032218
NM_009021	chr11	60103013	60107013	0	60105013.0	Rai1	ENSMUSG00000062115
NM_008172	chr7	45864681	45868681	1	45866681.0	Grin2d	ENSMUSG00000002771
NM_008171	chr6	136171511	136175511	1	136173511.0	Grin2b	ENSMUSG00000030209
NM_008385	chr4	124739850	124743850	0	124741850.0	Inpp5b	ENSMUSG00000028894
NR_033574	chr8	105858660	105862660	0	105860660.0	Nutf2-ps1	ENSMUSG00000071497
NM_027128	chr5	87883695	87887695	0	87885695.0	Odam	ENSMUSG00000009580
NR_106053	chr9	44398423	44402423	0	44400423.0	Mir7085	ENSMUSG00000099309
NM_028514	chrX	46327007	46331007	0	46329007.0	Actrt1	ENSMUSG00000046615
NM_001145403	chr2	25861795	25865795	0	25863795.0	Kcnt1	ENSMUSG00000058740
NM_019398	chr14	51160260	51164260	0	51162260.0	Rnase2b	ENSMUSG00000059606
NM_017399	chr6	71197888	71201888	0	71199888.0	Fabp1	ENSMUSG00000054422
NM_016866	chr2	68469981	68473981	1	68471981.0	Stk39	ENSMUSG00000027030
NM_016863	chr12	4839595	4843595	1	4841595.0	Fkbp1b	ENSMUSG00000020635
NM_016862	chr19	55314057	55318057	0	55316057.0	Vti1a	ENSMUSG00000024983
NM_016861	chr19	40269616	40273616	1	40271616.0	Pdlim1	ENSMUSG00000055044
NM_016859	chr17	47609492	47613492	1	47611492.0	Bysl	ENSMUSG00000023988
NM_016860	chr19	46393735	46397735	1	46395735.0	Actr1a	ENSMUSG00000025228
NM_026503	chr1	24003640	24007640	1	24005640.0	Sdhaf4	ENSMUSG00000026154
NM_026493	chr1	10036218	10040218	0	10038218.0	Cspp1	ENSMUSG00000056763
NM_026697	chr2	35199120	35203120	1	35201120.0	Rab14	ENSMUSG00000026878
NM_026696	chr6	72345317	72349317	0	72347317.0	0610030E20Rik	ENSMUSG00000058706
NM_026696	chr6	72345317	72349317	0	72347317.0	0610030E20Rik	ENSMUSG00000108680
NM_026695	chr7	43442072	43446072	0	43444072.0	Etfb	ENSMUSG00000004610
NM_026703	chr2	36047292	36051292	1	36049292.0	Ndufa8	ENSMUSG00000026895
NM_026689	chr4	138432672	138436672	0	138434672.0	Mul1	ENSMUSG00000041241
NM_153104	chr11	95822500	95826500	0	95824500.0	Phospho1	ENSMUSG00000050860
NM_153103	chr11	70698548	70702548	0	70700548.0	Kif1c	ENSMUSG00000020821
NM_153102	chr4	90216820	90220820	0	90218820.0	Zfp352	ENSMUSG00000070902
NM_153101	chr7	47487582	47491582	1	47489582.0	Mrgpra2b	ENSMUSG00000096719
NM_153088	chr1	74389609	74393609	0	74391609.0	Ctdsp1	ENSMUSG00000026176
NR_106054	chr9	45264707	45268707	1	45266707.0	Mir7086	ENSMUSG00000098361
NM_001290484	chr2	28581279	28585279	1	28583279.0	Gtf3c5	ENSMUSG00000026816
NR_030607	chr14	54973776	54977776	1	54975776.0	Mir208b	ENSMUSG00000077928
NR_029655	chr9	51101645	51105645	1	51103645.0	Mir34b	ENSMUSG00000065492
NR_029654	chr9	51101110	51105110	1	51103110.0	Mir34c	ENSMUSG00000065587
NR_037299	chrX	134073316	134077316	0	134075316.0	Mir3112	ENSMUSG00000093172
NM_001081274	chr4	149164707	149168707	1	149166707.0	Pgd	ENSMUSG00000028961
NM_001271531	chr1	121325678	121329678	1	121327678.0	Insig2	ENSMUSG00000003721
NM_007400	chr7	134223097	134227097	1	134225097.0	Adam12	ENSMUSG00000054555
NM_001289924	chr13	62962893	62966893	0	62964893.0	2010111I01Rik	ENSMUSG00000021458
NM_001285785	chr10	127319964	127323964	0	127321964.0	Arhgap9	ENSMUSG00000040345
NM_001285784	chr4	106649069	106653069	0	106651069.0	Pars2	ENSMUSG00000043572
NM_001285779	chr10	128192635	128196635	0	128194635.0	Gls2	ENSMUSG00000044005
NM_015787	chr13	23620558	23624558	1	23622558.0	Hist1h1e	ENSMUSG00000051627
NM_010256	chr16	91644972	91648972	1	91646972.0	Gart	ENSMUSG00000022962
NM_010244	chr4	147866979	147870979	0	147868979.0	Fv1	ENSMUSG00000070583
NM_009034	chr9	98488537	98492537	0	98490537.0	Rbp2	ENSMUSG00000032454
NR_029734	chr14	61629972	61633972	1	61631972.0	Mir16-1	ENSMUSG00000092995
NM_001177573	chr12	87616868	87620868	0	87618868.0	BB287469	ENSMUSG00000079031
NM_001177568	chr2	177462742	177466742	0	177464742.0	Zfp970	ENSMUSG00000078866
NM_001291439	chr13	119688351	119692351	0	119690351.0	Hmgcs1	ENSMUSG00000093930
NR_106197	chr5	50250762	50254762	0	50252762.0	Mir8117	ENSMUSG00000099124
NR_105787	chr13	28708873	28712873	1	28710873.0	Mir6368	ENSMUSG00000099158
NR_105786	chr19	9015904	9019904	0	9017904.0	Mir6367	ENSMUSG00000099308
NR_105785	chr16	18163170	18167170	1	18165170.0	Mir6366	ENSMUSG00000099293
NM_173450	chr2	119032790	119036790	0	119034790.0	Rpusd2	ENSMUSG00000027324
NM_173449	chr17	53537451	53541451	1	53539451.0	Pp2d1	ENSMUSG00000044957
NM_173447	chr9	102352693	102356693	1	102354693.0	Ephb1	ENSMUSG00000032537
NM_173446	chr8	9769023	9773023	1	9771023.0	Fam155a	ENSMUSG00000079157
NM_173445	chr7	80322454	80326454	1	80324454.0	Rccd1	ENSMUSG00000038930
NM_173444	chr1	60178599	60182599	0	60180599.0	Nbeal1	ENSMUSG00000073664
NM_173731	chr9	76012977	76016977	0	76014977.0	Hmgcll1	ENSMUSG00000007908
NM_173451	chr3	126361852	126365852	0	126363852.0	Arsj	ENSMUSG00000046561
NM_001163290	chr1	180191485	180195485	1	180193485.0	Coq8a	ENSMUSG00000026489
NM_001163288	chr4	59436633	59440633	1	59438633.0	Susd1	ENSMUSG00000038578
NM_008730	chr11	119545820	119549820	1	119547820.0	Nptx1	ENSMUSG00000025582
NM_016980	chr5	107898528	107902528	0	107900528.0	Rpl5	ENSMUSG00000058558
NM_020009	chr4	148446582	148450582	0	148448582.0	Mtor	ENSMUSG00000028991
NM_029062	chr1	31220839	31224839	0	31222839.0	Pih1d3	ENSMUSG00000026063
NM_020004	chr11	100710467	100714467	1	100712467.0	Kat2a	ENSMUSG00000020918
NM_020003	chr3	88323023	88327023	0	88325023.0	Glmp	ENSMUSG00000001418
NM_020002	chr14	55616166	55620166	0	55618166.0	Rec8	ENSMUSG00000002324
NM_018889	chr9	73037699	73041699	1	73039699.0	Pigb	ENSMUSG00000079469
NM_020504	chr5	134913530	134917530	1	134915530.0	Cldn13	ENSMUSG00000008843
NM_019427	chr4	57141156	57145156	1	57143156.0	Epb41l4b	ENSMUSG00000028434
NR_105864	chr1	64040501	64044501	1	64042501.0	Mir6899	ENSMUSG00000098487
NR_105955	chr11	46230135	46234135	0	46232135.0	Mir6989	ENSMUSG00000099230
NM_001081288	chr15	55070152	55074152	1	55072152.0	Taf2	ENSMUSG00000037343
NM_001082414	chr3	86082434	86086434	0	86084434.0	Sh3d19	ENSMUSG00000028082
NM_001104592	chr3	64135480	64139480	1	64137480.0	Vmn2r2	ENSMUSG00000043897
NM_001104547	chr17	18579727	18583727	0	18581727.0	Vmn2r96	ENSMUSG00000091679
NM_001104531	chr15	82392022	82396022	1	82394022.0	Cyp2d11	ENSMUSG00000068085
NR_033584	chr8	113065262	113069262	0	113067262.0	Gm10280	ENSMUSG00000110541
NM_001177567	chr10	107910134	107914134	1	107912134.0	Otogl	ENSMUSG00000091455
NM_028180	chr15	99929658	99933658	1	99931658.0	1700030F18Rik	ENSMUSG00000045350
NM_028179	chr7	29246467	29250467	1	29248467.0	2200002D01Rik	ENSMUSG00000030587
NM_028177	chr7	122099848	122103848	1	122101848.0	Ndufab1	ENSMUSG00000030869
NM_028176	chr4	138365955	138369955	1	138367955.0	Cda	ENSMUSG00000028755
NM_029272	chr10	80247452	80251452	0	80249452.0	Ndufs7	ENSMUSG00000020153
NM_029271	chr13	14611037	14615037	1	14613037.0	Mrpl32	ENSMUSG00000015672
NM_011987	chr16	13728484	13732484	1	13730484.0	Pla2g10	ENSMUSG00000022683
NM_027830	chr10	53628439	53632439	1	53630439.0	Mcm9	ENSMUSG00000058298
NM_029383	chr8	47822482	47826482	0	47824482.0	Cldn22	ENSMUSG00000038064
NM_133749	chr2	112453025	112457025	0	112455025.0	Emc7	ENSMUSG00000055943
NM_133746	chr19	47136294	47140294	1	47138294.0	Calhm2	ENSMUSG00000033033
NM_133744	chr9	108458518	108462518	0	108460518.0	Ccdc71	ENSMUSG00000049305
NM_133743	chr7	24634570	24638570	0	24636570.0	Lypd3	ENSMUSG00000057454
NM_133741	chr9	122115266	122119266	0	122117266.0	Snrk	ENSMUSG00000038145
NM_133740	chr7	49776358	49780358	0	49778358.0	Prmt3	ENSMUSG00000030505
NR_105956	chr19	6912286	6916286	1	6914286.0	Mir6990	ENSMUSG00000098413
NM_001198561	chr17	35437155	35441155	0	35439155.0	H2-Q7	ENSMUSG00000060550
NM_001190461	chr6	29270488	29274488	0	29272488.0	Hilpda	ENSMUSG00000043421
NM_008562	chr3	95656721	95660721	0	95658721.0	Mcl1	ENSMUSG00000038612
NM_008565	chr16	15635400	15639400	1	15637400.0	Mcm4	ENSMUSG00000022673
NM_008564	chr6	88896780	88900780	1	88898780.0	Mcm2	ENSMUSG00000002870
NM_007937	chr5	84415382	84419382	1	84417382.0	Epha5	ENSMUSG00000029245
NM_008037	chr5	32134472	32138472	0	32136472.0	Fosl2	ENSMUSG00000029135
NM_026496	chr15	37231036	37235036	0	37233036.0	Grhl2	ENSMUSG00000022286
NM_026504	chr5	115277702	115281702	0	115279702.0	Coq5	ENSMUSG00000041733
NM_026494	chr4	119420420	119424420	1	119422420.0	Ppcs	ENSMUSG00000028636
